itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
610, 686.9489578844692, 686.8796742394447, 687.1349995439998, 0.06928364502448403, 0.00010085704946382063, 25.0, 0.7286431321008152, 2 
611, 686.9489578844692, 686.8796744072946, 687.1345932425922, 0.06928347717462202, 0.00010085680512272353, 25.0, 0.7282131020372292, 2 
612, 686.9489578844692, 686.8796744771321, 687.1345159429038, 0.06928340733713867, 0.00010085670345944484, 25.0, 0.7281311420380301, 2 
613, 686.9489578844692, 686.8796745368437, 687.1344799261159, 0.06928334762551458, 0.00010085661653650333, 25.0, 0.7280929128997988, 2 
614, 686.9489578844692, 686.8796745743889, 687.1344510913897, 0.06928331008032274, 0.00010085656188150835, 25.0, 0.7280623100434467, 2 
615, 686.9489578844692, 686.8796747600524, 687.1344324192117, 0.06928312441687012, 0.00010085629160894955, 25.0, 0.7280424859865025, 2 
616, 686.9489578844692, 686.8796748950945, 687.1343505976671, 0.06928298937475574, 0.00010085609502649196, 25.0, 0.7279556429908626, 2 
617, 686.9489578844692, 686.8796749911687, 687.1342853891982, 0.0692828933005103, 0.00010085595517003779, 25.0, 0.7278863556216567, 2 
618, 686.9489578844692, 686.8796754615335, 687.1342363092646, 0.06928242293577114, 0.00010085527045433401, 25.0, 0.7278341662765672, 2 
619, 686.9489578844692, 686.8796755851401, 687.1340171663705, 0.0692822993290747, 0.0001008550905185542, 25.0, 0.7276010119814672, 2 
620, 686.9489578844692, 686.879675610095, 687.1339577045202, 0.06928227437424539, 0.00010085505419150394, 25.0, 0.7275376673328616, 2 
621, 686.9489578844692, 686.8796756439654, 687.133940525724, 0.06928224050386689, 0.00010085500488597969, 25.0, 0.7275193304762746, 2 
622, 686.9489578844692, 686.8796756905317, 687.1339210992963, 0.06928219393751078, 0.00010085493709876556, 25.0, 0.7274986076489665, 2 
623, 686.9489578844692, 686.8796757775119, 687.1339099784773, 0.06928210695730286, 0.00010085481048061304, 25.0, 0.727486821034104, 2 
624, 686.9489578844692, 686.8796758299949, 687.1338692657289, 0.06928205447434266, 0.00010085473408052596, 25.0, 0.7274434230549865, 2 
625, 686.9489578844692, 686.8796758846765, 687.1338492246814, 0.06928199979267902, 0.00010085465447975939, 25.0, 0.7274220827379153, 2 
626, 686.9489578844692, 686.8796761939572, 687.1338195365572, 0.06928169051207078, 0.0001008542042561952, 25.0, 0.7273903977029814, 2 
627, 686.9489578844692, 686.8796764005127, 687.1336713736576, 0.06928148395650169, 0.00010085390357072691, 25.0, 0.727232262177223, 2 
628, 686.9489578844692, 686.8796765257916, 687.1335770573907, 0.06928135867758556, 0.00010085372120067643, 25.0, 0.7271315289962371, 2 
629, 686.9489578844692, 686.8796766228568, 687.1335168984627, 0.06928126161244563, 0.00010085357990176504, 25.0, 0.7270672193663401, 2 
630, 686.9489578844692, 686.8796766791809, 687.1334737910508, 0.06928120528834825, 0.00010085349791008758, 25.0, 0.7270211398415274, 2 
631, 686.9489578844692, 686.8796767590544, 687.1334443280062, 0.06928112541481823, 0.00010085338163721302, 25.0, 0.726989607690745, 2 
632, 686.9489578844692, 686.879677047614, 687.1334113146166, 0.06928083685522779, 0.00010085296157748786, 25.0, 0.7269543151739875, 2 
633, 686.9489578844692, 686.879677092826, 687.1332750634543, 0.06928079164322298, 0.00010085289576181947, 25.0, 0.7268084424937825, 2 
634, 686.9489578844692, 686.8796772500693, 687.1332535943183, 0.06928063439988819, 0.00010085266686077378, 25.0, 0.7267854422306724, 2 
635, 686.9489578844692, 686.8796774384792, 687.1331808786399, 0.06928044598998895, 0.00010085239259017904, 25.0, 0.726707523425951, 2 
636, 686.9489578844692, 686.8796774548617, 687.1330839134718, 0.06928042960748826, 0.00010085236874197241, 25.0, 0.7266034892569526, 2 
637, 686.9489578844692, 686.8796775309777, 687.1330843337108, 0.0692803534915356, 0.00010085225793904918, 25.0, 0.7266039896201614, 2 
638, 686.9489578844692, 686.8796775513092, 687.1330463923177, 0.06928033316000892, 0.00010085222834219711, 25.0, 0.7265632674919466, 2 
639, 686.9489578844692, 686.8796777337102, 687.1330310160247, 0.06928015075902749, 0.0001008519628188575, 25.0, 0.7265467306277165, 2 
640, 686.9489578844692, 686.8796778272197, 687.1329491138695, 0.0692800572495571, 0.00010085182669597776, 25.0, 0.7264588253591671, 2 
641, 686.9489578844692, 686.8796779694635, 687.1329024798971, 0.06927991500572261, 0.00010085161962988812, 25.0, 0.7264087181493742, 2 
642, 686.9489578844692, 686.8796781292756, 687.1328387855297, 0.06927975519363372, 0.00010085138698947568, 25.0, 0.7263402916972256, 2 
643, 686.9489578844692, 686.8796782479392, 687.1327675732916, 0.06927963653004099, 0.00010085121424943236, 25.0, 0.7262637502108285, 2 
644, 686.9489578844692, 686.8796784194212, 687.1327116687297, 0.0692794650479982, 0.0001008509646209253, 25.0, 0.7262036122097344, 2 
645, 686.9489578844692, 686.8796785190314, 687.1326313485479, 0.06927936543786473, 0.00010085081961723568, 25.0, 0.7261171659098571, 2 
646, 686.9489578844692, 686.879678723734, 687.1325847260847, 0.0692791607352774, 0.00010085052162917562, 25.0, 0.7260669624614666, 2 
647, 686.9489578844692, 686.8796791076035, 687.1324892362893, 0.06927877686575812, 0.00010084996282562132, 25.0, 0.7259640823175654, 2 
648, 686.9489578844692, 686.8796793357233, 687.1323061247723, 0.06927854874595596, 0.00010084963074883521, 25.0, 0.7257665561081502, 2 
649, 686.9489578844692, 686.8796793776828, 687.1322006710479, 0.06927850678641789, 0.00010084956966782245, 25.0, 0.7256526909718414, 2 
650, 686.9489578844692, 686.8796794272015, 687.1321684544737, 0.0692784572677283, 0.00010084949758286034, 25.0, 0.7256178059680638, 2 
651, 686.9489578844692, 686.8796796348863, 687.1321578493069, 0.06927824958290785, 0.00010084919525352703, 25.0, 0.7256064230654128, 2 
652, 686.9489578844692, 686.8796797283351, 687.132059741398, 0.06927815613414623, 0.00010084905921902179, 25.0, 0.7255003549487917, 2 
653, 686.9489578844692, 686.8796803221313, 687.1320141354462, 0.06927756233790205, 0.00010084819482256648, 25.0, 0.7254510116158991, 2 
654, 686.9489578844692, 686.8796805791412, 687.1317370227168, 0.0692773053280007, 0.0001008478206901096, 25.0, 0.7251508797445595, 2 
655, 686.9489578844692, 686.8796808382573, 687.1316136730183, 0.06927704621193698, 0.00010084744349168643, 25.0, 0.725017049826729, 2 
656, 686.9489578844692, 686.8796809695145, 687.1314937204254, 0.0692769149546848, 0.00010084725241889903, 25.0, 0.7248868060762026, 2 
657, 686.9489578844692, 686.879681006632, 687.1314329293893, 0.06927687783718284, 0.00010084719838649745, 25.0, 0.7248207518955693, 2 
658, 686.9489578844692, 686.879681156985, 687.1314155970475, 0.0692767274841799, 0.00010084697951579212, 25.0, 0.7248019122230144, 2 
659, 686.9489578844692, 686.8796821175217, 687.131345019786, 0.0692757669474986, 0.00010084558125079691, 25.0, 0.7247251679854538, 2 
660, 686.9489578844692, 686.8796823112549, 687.1308948359859, 0.06927557321432687, 0.0001008452992310493, 25.0, 0.7242346349204057, 2 
661, 686.9489578844692, 686.8796823182573, 687.1308018501387, 0.06927556621189979, 0.00010084528903753055, 25.0, 0.7241330818196816, 2 
662, 686.9489578844692, 686.8796823457658, 687.1307958879333, 0.06927553870343672, 0.00010084524899312442, 25.0, 0.7241265520868133, 2 
663, 686.9489578844692, 686.8796823515077, 687.1307594483075, 0.0692755329615693, 0.00010084524063461777, 25.0, 0.7240865930243574, 2 
664, 686.9489578844692, 686.8796825459539, 687.1307833368031, 0.06927533851535372, 0.00010084495757688351, 25.0, 0.7241128586076021, 2 
665, 686.9489578844692, 686.8796826034804, 687.1306915352225, 0.06927528098879066, 0.00010084487383476205, 25.0, 0.724012519274259, 2 
666, 686.9489578844692, 686.8796826377011, 687.1306653141856, 0.069275246768143, 0.00010084482401934672, 25.0, 0.7239838518496432, 2 
667, 686.9489578844692, 686.87968268817, 687.1306477668652, 0.06927519629925882, 0.00010084475055117473, 25.0, 0.7239646516974066, 2 
668, 686.9489578844692, 686.8796828699949, 687.1306252205426, 0.0692750144743286, 0.00010084448586639993, 25.0, 0.7239399964738238, 2 
669, 686.9489578844692, 686.8796831810506, 687.1305405566393, 0.06927470341861408, 0.0001008440330587918, 25.0, 0.7238473515666485, 2 
670, 686.9489578844692, 686.8796833409652, 687.1303928838175, 0.06927454350397966, 0.00010084380026910257, 25.0, 0.7236855904400943, 2 
671, 686.9489578844692, 686.879683361513, 687.1303184247487, 0.06927452295622061, 0.0001008437703574784, 25.0, 0.7236039642550703, 2 
672, 686.9489578844692, 686.8796834577128, 687.1303090364037, 0.06927442675646489, 0.0001008436303183174, 25.0, 0.7235936698871763, 2 
673, 686.9489578844692, 686.8796834823115, 687.1302643370427, 0.06927440215770275, 0.00010084359450959849, 25.0, 0.723544641498363, 2 
674, 686.9489578844692, 686.8796835460199, 687.1302524144878, 0.0692743384493042, 0.00010084350176850349, 25.0, 0.7235315582487438, 2 
675, 686.9489578844692, 686.8796836461299, 687.1302223414481, 0.0692742383392897, 0.00010084335603713095, 25.0, 0.7234985567673529, 2 
676, 686.9489578844692, 686.879684178011, 687.1301752313672, 0.06927370645826159, 0.00010084258177141295, 25.0, 0.7234468441483641, 2 
677, 686.9489578844692, 686.8796845313574, 687.1299239210266, 0.06927335311183924, 0.0001008420674007042, 25.0, 0.7231706454947532, 2 
678, 686.9489578844692, 686.8796848006072, 687.1297592681403, 0.06927308386207187, 0.00010084167545052466, 25.0, 0.722989398787828, 2 
679, 686.9489578844692, 686.8796849234594, 687.1296320034944, 0.06927296100980129, 0.0001008414966129718, 25.0, 0.7228491332003267, 2 
680, 686.9489578844692, 686.8796849775492, 687.1295747257416, 0.06927290691999133, 0.00010084141787377385, 25.0, 0.7227859622544237, 2 
681, 686.9489578844692, 686.8796851158751, 687.1295507297218, 0.06927276859414633, 0.00010084121651114944, 25.0, 0.7227594962897491, 2 
682, 686.9489578844692, 686.8796861755153, 687.1294844210589, 0.0692717089539201, 0.00010083967397991176, 25.0, 0.7226863036491112, 2 
683, 686.9489578844692, 686.8796866167554, 687.1289858868994, 0.06927126771381609, 0.00010083903166129559, 25.0, 0.7221348206079136, 2 
684, 686.9489578844692, 686.8796867374042, 687.1287781069678, 0.0692711470650238, 0.00010083885603137301, 25.0, 0.7219043182610172, 2 
685, 686.9489578844692, 686.8796868908122, 687.1287220811097, 0.06927099365702816, 0.00010083863271347744, 25.0, 0.7218421043916992, 2 
686, 686.9489578844692, 686.8796872642315, 687.1286508696523, 0.06927062023771668, 0.00010083808912241847, 25.0, 0.7217629873529611, 2 
687, 686.9489578844692, 686.8796874630739, 687.1284753531478, 0.06927042139534478, 0.00010083779966514566, 25.0, 0.7215677783787215, 2 
688, 686.9489578844692, 686.8796875096801, 687.1283820990567, 0.0692703747890846, 0.00010083773181984268, 25.0, 0.7214639503834022, 2 
689, 686.9489578844692, 686.879688835896, 687.1283600861757, 0.0692690485732328, 0.00010083580123120639, 25.0, 0.7214394291584947, 2 
690, 686.9489578844692, 686.8796890160864, 687.1277364841457, 0.06926886838277824, 0.0001008355389257578, 25.0, 0.7207429736419599, 2 
691, 686.9489578844692, 686.8796891437945, 687.1276495719334, 0.06926874067471545, 0.00010083535301956881, 25.0, 0.72064561551602, 2 
692, 686.9489578844692, 686.8796903118416, 687.1275916115021, 0.0692675726276093, 0.00010083365267911011, 25.0, 0.7205806727649254, 2 
693, 686.9489578844692, 686.8796903698408, 687.1270444170158, 0.06926751462845004, 0.0001008335682490246, 25.0, 0.7199659465896755, 2 
694, 686.9489578844692, 686.8796904688749, 687.1270059690933, 0.06926741559436778, 0.00010083342408389977, 25.0, 0.7199225810675846, 2 
695, 686.9489578844692, 686.8796907768631, 687.1269688823196, 0.06926710760615151, 0.00010083297574168638, 25.0, 0.7198808634307522, 2 
696, 686.9489578844692, 686.8796907799489, 687.1268246067599, 0.06926710452034968, 0.00010083297124964691, 25.0, 0.7197182283500343, 2 
697, 686.9489578844692, 686.879690889867, 687.1268232237403, 0.06926699460223062, 0.0001008328112404966, 25.0, 0.7197166688046014, 2 
698, 686.9489578844692, 686.8796912413443, 687.1267712807193, 0.06926664312493358, 0.00010083229959069641, 25.0, 0.7196580658008841, 2 
699, 686.9489578844692, 686.8796913611206, 687.1266068405419, 0.06926652334857408, 0.00010083212523078492, 25.0, 0.7194723888568147, 2 
700, 686.9489578844692, 686.8796914605762, 687.1265502982585, 0.06926642389305471, 0.00010083198045216893, 25.0, 0.7194084839560294, 2 
701, 686.9489578844692, 686.8796917603896, 687.1265041682992, 0.0692661240796042, 0.00010083154401006204, 25.0, 0.7193563305390497, 2 
702, 686.9489578844692, 686.8796918795708, 687.1263609376417, 0.0692660048983953, 0.00010083137051651855, 25.0, 0.7191942466296386, 2 
703, 686.9489578844692, 686.8796921657598, 687.1263054779176, 0.06926571870940279, 0.0001008309539077018, 25.0, 0.7191314451650803, 2 
704, 686.9489578844692, 686.8796924496103, 687.1261708531298, 0.06926543485894854, 0.0001008305407031238, 25.0, 0.7189788718838369, 2 
705, 686.9489578844692, 686.8796930792184, 687.1260378835286, 0.06926480525078205, 0.00010082962417481517, 25.0, 0.7188280138620753, 2 
706, 686.9489578844692, 686.8796932321327, 687.1257372748859, 0.06926465233652834, 0.00010082940157566577, 25.0, 0.7184863266750026, 2 
707, 686.9489578844692, 686.8796938867406, 687.1256701574165, 0.06926399772862624, 0.00010082844865493622, 25.0, 0.7184099592738039, 2 
708, 686.9489578844692, 686.8796944875648, 687.1253636229466, 0.06926339690437544, 0.00010082757402772572, 25.0, 0.7180605195002057, 2 
709, 686.9489578844692, 686.8796946759207, 687.1250800230398, 0.06926320854847745, 0.00010082729983574124, 25.0, 0.7177364311955576, 2 
710, 686.9489578844692, 686.879695093436, 687.1249920834916, 0.06926279103322486, 0.00010082669205368145, 25.0, 0.717635790340651, 2 
711, 686.9489578844692, 686.8796951394222, 687.1247946881198, 0.06926274504701269, 0.00010082662511098995, 25.0, 0.7174096056979337, 2 
712, 686.9489578844692, 686.8796965246138, 687.124774415173, 0.06926135985543169, 0.00010082460867066335, 25.0, 0.7173863644464513, 2 
713, 686.9489578844692, 686.8796971585325, 687.1241244587014, 0.06926072593671506, 0.00010082368586743414, 25.0, 0.7166389341479192, 2 
714, 686.9489578844692, 686.8796972223076, 687.1238216179411, 0.06926066216158233, 0.0001008235930291934, 25.0, 0.7162892805737706, 2 
715, 686.9489578844692, 686.8796972885127, 687.1237907522772, 0.06926059595650713, 0.00010082349665365568, 25.0, 0.7162535924575438, 2 
716, 686.9489578844692, 686.8796972897821, 687.1237601649325, 0.0692605946870799, 0.00010082349480573494, 25.0, 0.716218226040226, 2 
717, 686.9489578844692, 686.8796973245568, 687.1237625026081, 0.06926055991243629, 0.00010082344418386091, 25.0, 0.7162209478493138, 2 
718, 686.9489578844692, 686.8796973643729, 687.1237455510658, 0.06926052009634986, 0.00010082338622309691, 25.0, 0.7162013386665446, 2 
719, 686.9489578844692, 686.8796974962632, 687.1237289543903, 0.06926038820597569, 0.00010082319422866609, 25.0, 0.7161821542735123, 2 
720, 686.9489578844692, 686.8796976260742, 687.1236659683423, 0.06926025839504746, 0.00010082300526131015, 25.0, 0.7161092673681456, 2 
721, 686.9489578844692, 686.8796976415344, 687.1236020929954, 0.0692602429347744, 0.00010082298275560157, 25.0, 0.7160353012762775, 2 
722, 686.9489578844692, 686.8796976529, 687.1235941308686, 0.06926023156927386, 0.00010082296621070342, 25.0, 0.7160260764906222, 2 
723, 686.9489578844692, 686.8796991090303, 687.1235929602013, 0.06925877543892511, 0.00010082084650394497, 25.0, 0.7160247468177398, 2 
724, 686.9489578844692, 686.8796991598299, 687.1229092485185, 0.06925872463932592, 0.0001008207725543471, 25.0, 0.7152307232905432, 2 
725, 686.9489578844692, 686.8796994427853, 687.1228866737126, 0.06925844168392814, 0.00010082036065271375, 25.0, 0.715204437904472, 2 
726, 686.9489578844692, 686.8796994986706, 687.1227483666245, 0.06925838579866195, 0.00010082027929984822, 25.0, 0.7150432075097012, 2 
727, 686.9489578844692, 686.879699621748, 687.1227253068995, 0.06925826272117774, 0.00010082010013444911, 25.0, 0.7150163335536748, 2 
728, 686.9489578844692, 686.8796997319997, 687.1226677296127, 0.06925815246950151, 0.00010081993963973555, 25.0, 0.7149491618411707, 2 
729, 686.9489578844692, 686.8796998296325, 687.1226163524976, 0.0692580548367232, 0.00010081979751450603, 25.0, 0.7148891977871609, 2 
730, 686.9489578844692, 686.879700061651, 687.122570137405, 0.06925782281825832, 0.0001008194597623889, 25.0, 0.714835232254541, 2 
731, 686.9489578844692, 686.8797001901779, 687.1224600735586, 0.06925769429130924, 0.00010081927266413712, 25.0, 0.7147066259163136, 2 
732, 686.9489578844692, 686.879700199633, 687.1223994362016, 0.06925768483620232, 0.00010081925890022233, 25.0, 0.7146357250899061, 2 
733, 686.9489578844692, 686.8797002808216, 687.1223940347923, 0.06925760364765665, 0.0001008191407130634, 25.0, 0.7146294018457164, 2 
734, 686.9489578844692, 686.8797004092391, 687.1223575653515, 0.0692574752300743, 0.00010081895377401812, 25.0, 0.7145867520379116, 2 
735, 686.9489578844692, 686.8797004407126, 687.1222978499113, 0.06925744375666909, 0.0001008189079577972, 25.0, 0.7145168757360646, 2 
736, 686.9489578844692, 686.8797006668499, 687.1222829456842, 0.06925721761933801, 0.00010081857876691847, 25.0, 0.7144994284059821, 2 
737, 686.9489578844692, 686.8797007969715, 687.1221762044328, 0.06925708749770365, 0.00010081838934726383, 25.0, 0.7143744132659168, 2 
738, 686.9489578844692, 686.8797008286158, 687.1221148819595, 0.06925705585342712, 0.00010081834328230344, 25.0, 0.7143025432183179, 2 
739, 686.9489578844692, 686.8797008346033, 687.1220999612196, 0.06925704986588244, 0.00010081833456616142, 25.0, 0.7142850505243288, 2 
740, 686.9489578844692, 686.8797013868244, 687.1220974613284, 0.06925649764480113, 0.0001008175306911792, 25.0, 0.714282121525281, 2 
741, 686.9489578844692, 686.8797014848299, 687.1218357070447, 0.06925639963935737, 0.00010081738802345602, 25.0, 0.7139748811602474, 2 
742, 686.9489578844692, 686.8797015770816, 687.1217915979196, 0.06925630738760447, 0.000100817253731451, 25.0, 0.7139230560601875, 2 
743, 686.9489578844692, 686.8797016127659, 687.1217433459672, 0.06925627170335247, 0.00010081720178544891, 25.0, 0.7138662976317063, 2 
744, 686.9489578844692, 686.8797018018959, 687.1217300787113, 0.0692560825733608, 0.0001008169264666068, 25.0, 0.7138507179136417, 2 
745, 686.9489578844692, 686.8797026625177, 687.1216426472408, 0.0692552219514937, 0.00010081567364882868, 25.0, 0.7137478686329832, 2 
746, 686.9489578844692, 686.8797027027634, 687.1212336898401, 0.06925518170578471, 0.00010081561506265787, 25.0, 0.7132657332244661, 2 
747, 686.9489578844692, 686.8797029622962, 687.1212192250271, 0.06925492217305873, 0.00010081523725769434, 25.0, 0.7132486791047974, 2 
748, 686.9489578844692, 686.879703062142, 687.1210983454973, 0.06925482232725244, 0.00010081509191093293, 25.0, 0.7131058542795077, 2 
749, 686.9489578844692, 686.8797033152197, 687.1210515290136, 0.06925456924955142, 0.00010081472350262818, 25.0, 0.7130504979118103, 2 
750, 686.9489578844692, 686.8797033842816, 687.1209331525138, 0.06925450018763968, 0.00010081462296835857, 25.0, 0.7129104338929285, 2 
751, 686.9489578844692, 686.8797044324815, 687.1209001479601, 0.06925345198771993, 0.00010081309709091495, 25.0, 0.7128713536503922, 2 
752, 686.9489578844692, 686.8797069632072, 687.1204067471591, 0.06925092126198251, 0.00010080941308250594, 25.0, 0.7122858907621807, 2 
753, 686.9489578844692, 686.879707088312, 687.1192172515657, 0.06925079615723462, 0.00010080923096599427, 25.0, 0.7108645235756161, 2 
754, 686.9489578844692, 686.879707406818, 687.1191585886143, 0.06925047765116688, 0.00010080876731281584, 25.0, 0.7107940600042311, 2 
755, 686.9489578844692, 686.8797085982808, 687.1190097989038, 0.06924928618843751, 0.00010080703288594803, 25.0, 0.7106151880946575, 2 
756, 686.9489578844692, 686.879708722582, 687.1184493710257, 0.06924916188722818, 0.0001008068519391573, 25.0, 0.7099394231523888, 2 
757, 686.9489578844692, 686.8797087566911, 687.118391140266, 0.06924912777810732, 0.00010080680228609289, 25.0, 0.7098690275129715, 2 
758, 686.9489578844692, 686.8797091581905, 687.1183748169829, 0.06924872627871537, 0.00010080621781851732, 25.0, 0.7098492857993915, 2 
759, 686.9489578844692, 686.8797092822165, 687.1181855276623, 0.06924860225274188, 0.00010080603727239075, 25.0, 0.7096201753529328, 2 
760, 686.9489578844692, 686.8797093162501, 687.1181275541549, 0.06924856821910907, 0.00010080598772921523, 25.0, 0.7095499360820934, 2 
761, 686.9489578844692, 686.8797103769234, 687.1181115683347, 0.06924750754581055, 0.00010080444369412157, 25.0, 0.709530561542308, 2 
762, 686.9489578844692, 686.8797105003528, 687.1176134052344, 0.06924738411646558, 0.00010080426401651444, 25.0, 0.7089254890602033, 2 
763, 686.9489578844692, 686.879710534223, 687.1175551392279, 0.06924735024620077, 0.0001008042147111557, 25.0, 0.7088545509587454, 2 
764, 686.9489578844692, 686.8797114776243, 687.1175393990101, 0.06924640684496808, 0.00010080284139044262, 25.0, 0.708835383042809, 2 
765, 686.9489578844692, 686.879711600513, 687.1170906920563, 0.06924628395620402, 0.00010080266249976574, 25.0, 0.7082878251093978, 2 
766, 686.9489578844692, 686.8797116147256, 687.1170269262542, 0.069246269743644, 0.0001008026418103683, 25.0, 0.7082098098349238, 2 
767, 686.9489578844692, 686.8797116679552, 687.1170295465187, 0.06924621651398866, 0.00010080256432330795, 25.0, 0.7082130739499278, 2 
768, 686.9489578844692, 686.8797117589328, 687.1169953104635, 0.06924612553643783, 0.00010080243188617448, 25.0, 0.7081711328567649, 2 
769, 686.9489578844692, 686.8797117907534, 687.1169647821474, 0.06924609371583301, 0.00010080238556453084, 25.0, 0.7081338536006487, 2 
770, 686.9489578844692, 686.8797118816868, 687.1169374589197, 0.06924600278239268, 0.00010080225319160955, 25.0, 0.7081003319669965, 2 
771, 686.9489578844692, 686.8797121825887, 687.1169069916295, 0.06924570188050438, 0.00010080181516505046, 25.0, 0.7080631094379569, 2 
772, 686.9489578844692, 686.8797122345136, 687.1167545943164, 0.06924564995563287, 0.00010080173957737991, 25.0, 0.7078763186444043, 2 
773, 686.9489578844692, 686.8797123080336, 687.116727613183, 0.06924557643560547, 0.00010080163255337681, 25.0, 0.7078432192241805, 2 
774, 686.9489578844692, 686.8802963385723, 687.1167070500868, 0.06866154589692997, 9.995145215500485e-5, 25.0, 0.7078180895218014, 2 
775, 686.8803114050513, 686.8802963395992, 686.8803114050513, 1.5065452089402243e-5, 2.1933154640264533e-8, 6.25, -4556.208731718225, 1 
